tissue,gene_symbol,pig_gene_id,human_gene_id,log2fc_pig,log2fc_human,p_pig,p_human,fdr_pig,fdr_human,passes_strict,passes_pig_anchored
Brain,TNIP2,ENSSSCG00000008691,ENSG00000168884,0.6034583337094176,-0.08480908146528354,0.8014778828537255,0.7721275726192922,0.824840087056254,0.8974787647411233,False,False
Brain,TNIP3,ENSSSCG00000009100,ENSG00000050730,1.029148942508253,0.8920161856807299,0.007908814199439666,0.19794250195652688,0.011232917321215542,0.47094711606630757,False,True
Brain,TNK1,ENSSSCG00000026142,ENSG00000174292,0.5855838942456111,0.7703524449853166,0.14629734105900713,0.006423496761256963,0.16932667354672465,0.11146560509468068,False,False
Brain,TNK2,ENSSSCG00000011849,ENSG00000061938,0.8030478989812379,0.28663837251629665,0.04427485971006443,0.2579575590582013,0.05566896101626613,0.5358901830559635,False,False
Brain,TNKS2,ENSSSCG00000010465,ENSG00000107854,2.9427013410962384,-0.46055619090478894,2.7824011134397003e-05,0.09669377329332153,7.782612979856561e-05,0.3490849824813055,False,False
Brain,TNN,ENSSSCG00000015507,ENSG00000120332,2.604692796299678,0.2356912891851353,0.002551055390539797,0.6214425239535872,0.003937041154266058,0.8048060823791157,False,False
Brain,TNNC1,ENSSSCG00000011441,ENSG00000114854,6.4567486917281975,-0.08150578547164694,1.0743475804468244e-05,0.9234517677153515,4.0716413365288506e-05,0.9812658264266618,False,False
Brain,TNNC2,ENSSSCG00000007424,ENSG00000101470,8.269190334612142,1.211326183998701,1.566172238137125e-05,0.00301673102042097,5.392271942252245e-05,0.07706563715990089,True,True
Brain,TNNI1,ENSSSCG00000024061,ENSG00000159173,1.1909529532952956,0.20823866950868078,0.2036353142313191,0.8870025263141093,0.23265706304372585,0.9650172129790265,False,False
Brain,TNNI2,ENSSSCG00000033260,ENSG00000130598,7.239065724043253,0.13165965030901383,9.529546342348896e-05,0.8159947646808434,0.00021647543056898782,0.922720015401554,False,False
Brain,TNNI3K,ENSSSCG00000040109,ENSG00000116783,4.300322727243186,0.7314154496975358,8.675653965428157e-07,0.1581867283867265,1.0724329781525943e-05,0.428562086817963,False,True
Brain,TNNT2,ENSSSCG00000023031,ENSG00000118194,1.8473113726095196,3.4978746983472195,0.6751736149271245,1.5718657830904103e-05,0.7063136977958807,0.006762818655865017,False,False
Brain,TNNT3,ENSSSCG00000031903,ENSG00000130595,7.444962318045827,1.6855365613123858,9.75211277238228e-05,0.005113667636585338,0.00022139691871786888,0.10087760889539939,False,True
Brain,TNP2,ENSSSCG00000027300,ENSG00000178279,2.5235101017381556,-4.8975281807309194,0.02363201423534553,0.37027931874439024,0.030946615271546605,0.6330023631755648,False,True
Brain,TNPO1,ENSSSCG00000027293,ENSG00000083312,2.097257785002681,-0.3426008354496457,3.145828522877131e-05,0.38833856080925566,8.491354667773286e-05,0.6447588847147556,False,False
Brain,TNR,ENSSSCG00000015508,ENSG00000116147,1.6208251417257376,-0.1154853537933776,4.033669236035294e-06,0.718574881744332,1.867162290149918e-05,0.8677994688460581,False,False
Brain,TNRC6A,ENSSSCG00000038870,ENSG00000090905,3.44112390956759,0.3276127202147251,1.1675009055544352e-06,0.20211934981438556,1.0724329781525943e-05,0.4749963370049218,False,False
Brain,TOGARAM1,ENSSSCG00000027765,ENSG00000198718,2.7931581003510537,0.7508509167951403,2.686335855256104e-06,0.016073364066098737,1.3953659872721677e-05,0.1666331440924502,False,True
Brain,TOM1,ENSSSCG00000038943,ENSG00000100284,1.4666236858752988,0.5858557220333747,6.863083174881949e-06,0.026870639912998946,2.830312813443052e-05,0.20295331962542593,False,True
Brain,TOMM20,ENSSSCG00000010158,ENSG00000173726,2.8144635362207926,0.526614913624915,2.171782136416505e-05,0.006838636330634629,6.767605866393647e-05,0.11410594282861011,False,True
Brain,TOMM20L,ENSSSCG00000005075,ENSG00000196860,0.7323046169662197,-1.591904777836333,0.13198121248816747,0.3962118155081513,0.15382737083057202,0.6500757209729313,False,False
Brain,TOMM22,ENSSSCG00000000097,ENSG00000100216,1.2670664505223856,-0.06393950470289289,0.013952863020725893,0.7703020681327162,0.019037036039032684,0.8972472735719547,False,False
Brain,TOMM34,ENSSSCG00000007383,ENSG00000025772,0.9677531215437456,0.6021942911049751,0.07377898337747103,0.01698000952966684,0.08924300106340832,0.17133866610202872,False,True
Brain,TOMM40,ENSSSCG00000003089,ENSG00000130204,1.0166997335940642,-0.16219289271913953,0.012903853229755012,0.49519050472472326,0.017705837108105638,0.7217958058417717,False,False
Brain,TOMM40L,ENSSSCG00000006354,ENSG00000158882,1.7590976322024716,0.2080936651087809,0.0019284841703442672,0.3304097704794957,0.003045296205701865,0.6061561598134866,False,False
Brain,TOMM7,ENSSSCG00000015384,ENSG00000196683,1.9767939283597058,-0.08297366429837556,0.08834934674002146,0.7181767650883506,0.10594278441990718,0.8677994688460581,False,False
Brain,TONSL,ENSSSCG00000025116,ENSG00000160949,0.6582973884842281,0.014657217504642493,0.8014778828537255,0.9566620851213472,0.824840087056254,0.9974771924761998,False,False
Brain,TOP1MT,ENSSSCG00000006958,ENSG00000184428,0.6208183108795955,-0.06543154515656442,0.027311283474374132,0.7534491108023699,0.03538600602487284,0.8877287337949052,False,False
Brain,TOP2A,ENSSSCG00000017473,ENSG00000131747,0.6208184464887275,-3.8243497647021982,0.2406503094824184,0.036108842146087866,0.2698932523937521,0.23652023737003947,False,False
Brain,TOP6BL,ENSSSCG00000029902,ENSG00000173715,1.4681130305337426,-0.26498993143509164,0.000589767526319807,0.35922124751176293,0.0010379520184584424,0.623837028999789,False,False
Brain,TOR3A,ENSSSCG00000015525,ENSG00000186283,1.4838730186130102,-0.4645930161482642,2.4591226654472306e-05,0.0009417559767964968,7.386249257974527e-05,0.041295405947670165,False,False
Brain,TOR4A,ENSSSCG00000005845,ENSG00000198113,0.7708676880705168,-1.1845939861033619,0.013952863020725893,0.04819270662351811,0.019037036039032684,0.26723301623694434,False,True
Brain,TOX,ENSSSCG00000006235,ENSG00000198846,2.614760321584475,0.6968863949680024,1.776970987263304e-06,0.072034839370045,1.108385653305486e-05,0.31256856387523874,False,True
Brain,TOX2,ENSSSCG00000022202,ENSG00000124191,1.5451392471848164,-0.0720208718657432,0.520512324320237,0.7847597381451185,0.5549907047773467,0.9054920055520598,False,False
Brain,TOX3,ENSSSCG00000002835,ENSG00000103460,3.718806223575551,-1.7315023319220202,1.776970987263304e-06,0.018957691094708694,1.108385653305486e-05,0.17652478765789106,False,True
Brain,TP53,ENSSSCG00000017950,ENSG00000141510,0.34361040030082884,-1.5312310993877298,0.14629734105900713,0.09000337417985511,0.16932667354672465,0.3373676727818608,False,False
Brain,TP53BP1,ENSSSCG00000031949,ENSG00000067369,2.6885618564334113,-0.16996803229947607,2.0409570114084342e-06,0.5390481247685341,1.1879131594395124e-05,0.749818846662791,False,False
Brain,TP53BP2,ENSSSCG00000010894,ENSG00000143514,1.380161932572373,0.20439001015579616,0.0004314025176122196,0.5340120351193905,0.0007848925241437685,0.7468385805060983,False,False
Brain,TP53I3,ENSSSCG00000008586,ENSG00000115129,1.306644939003897,-1.4043082684502004,0.0033526381692536708,0.010559927157412574,0.0050573350860265475,0.13471606972074293,False,True
Brain,TP53INP1,ENSSSCG00000034321,ENSG00000164938,2.3647599841898224,-1.1932313453898908,2.4591226654472306e-05,0.02869881016188144,7.386249257974527e-05,0.21114529074961974,False,True
Brain,TP53INP2,ENSSSCG00000022099,ENSG00000078804,2.881058653078083,0.07272743343430176,1.0144069362430565e-05,0.9056985193692135,3.8640386350021775e-05,0.9723398476016298,False,False
Brain,TP63,ENSSSCG00000025592,ENSG00000073282,0.28115446780427766,-1.3491938734684839,0.7882852021751712,0.018692371157335408,0.8126035998183662,0.17626812630877695,False,False
Brain,TP73,ENSSSCG00000025685,ENSG00000078900,-1.631949704838492,-0.8497190446022125,0.00012762687196172736,0.08602116293391517,0.00028080162746429435,0.3302781620468643,False,True
Brain,TPBG,ENSSSCG00000004458,ENSG00000146242,2.8288247546696748,0.9266815744910204,2.0409570114084342e-06,0.009674277703540332,1.1879131594395124e-05,0.13072164461688315,False,True
Brain,TPM1,ENSSSCG00000004570,ENSG00000140416,2.6173485939464887,-0.1178447895264135,1.0134328239879477e-06,0.500041047516149,1.0724329781525943e-05,0.7246974648375272,False,False
Brain,TPMT,ENSSSCG00000001073,ENSG00000137364,2.442611817933967,0.766684706343676,0.00038813004929277883,0.009115305457524429,0.0007224952546521884,0.12978129722538764,False,True
Brain,TPPP2,ENSSSCG00000021950,ENSG00000179636,2.504349962324522,-2.2389122634583782,0.005548024449862872,0.42458070764467454,0.008101241320176278,0.6699155405281665,False,True
Brain,TPPP3,ENSSSCG00000035983,ENSG00000159713,0.049921408769945795,0.5086559760607501,0.004007982177024204,0.3652920411852446,0.005960609297640804,0.6286619979794127,False,False
Brain,TPR,ENSSSCG00000015576,ENSG00000047410,2.3574492440635204,-0.16816987112263274,4.5262349060500754e-05,0.5058108872180394,0.00011368747742209669,0.7272870463504518,False,False
Brain,TPRA1,ENSSSCG00000011623,ENSG00000163870,1.1974498567603917,-0.3836532752748974,9.183500896034515e-05,0.012703416366754861,0.00020880469078620397,0.14739240825766106,False,False
Brain,TPRG1L,ENSSSCG00000003359,ENSG00000158109,1.7150770330563312,0.7831216931392649,0.00020268264457169328,0.014151333820077688,0.0004164368911938304,0.1554176151998304,False,True
Brain,TPRKB,ENSSSCG00000008297,ENSG00000144034,1.4503265439687645,-0.11187536406512337,0.0006535943954844965,0.6732873046531488,0.0011371813226874606,0.8408913230831172,False,False
Brain,TPRN,ENSSSCG00000036027,ENSG00000176058,1.0150542055047096,-0.09498508904910942,0.314540836255765,0.8500074230486407,0.34648096532367934,0.9459270831874926,False,False
Brain,TPST1,ENSSSCG00000007737,ENSG00000169902,1.8761416747277975,-0.6515147231281493,4.012301534306361e-05,0.3688809021576352,0.00010313213250097222,0.6318319577096396,False,True
Brain,TPT1,ENSSSCG00000040929,ENSG00000133112,1.1411060785334282,-0.8297613016436703,0.0008009524651495562,0.016282681518105628,0.001367190239827692,0.16739844830855546,False,True
Brain,TPX2,ENSSSCG00000007235,ENSG00000088325,1.2010334427614715,-0.7822754352985957,0.09369261949324817,0.047863292617383736,0.11202703784456271,0.2667174096868433,False,False
Brain,TRA2B,ENSSSCG00000030225,ENSG00000136527,1.93465323124697,-0.11402220512597361,6.468843917366178e-05,0.643248171491519,0.0001541524887662714,0.8200431417039133,False,False
Brain,TRABD,ENSSSCG00000000974,ENSG00000170638,1.0305185019589775,-0.6737172488747368,0.0003134773126777581,0.03279017414087856,0.0006024076214102745,0.22627274263728506,False,True
Brain,TRADD,ENSSSCG00000036321,ENSG00000102871,1.7879525798860816,0.14015267790319666,1.0134328239879477e-06,0.6974138856891359,1.0724329781525943e-05,0.8552914773368436,False,False
Brain,TRAF1,ENSSSCG00000005511,ENSG00000056558,1.1323328854715784,0.6797182113345788,0.00022627958376108298,0.035872338048888106,0.00045775748228424486,0.23573700640555528,False,True
Brain,TRAF3IP1,ENSSSCG00000025228,ENSG00000204104,2.5793527689292817,0.5510797730185603,1.0134328239879477e-06,0.007837458825323626,1.0724329781525943e-05,0.12070261665669758,False,True
Brain,TRAF3IP2,ENSSSCG00000004420,ENSG00000056972,1.3576926476261237,-0.5549779498161092,0.0011922966511528077,0.3556732756576531,0.001966146823943328,0.6202779553485424,False,True
Brain,TRAF3IP3,ENSSSCG00000032721,ENSG00000009790,2.1169029951369787,-0.02807216148271622,4.033669236035294e-06,0.9471823808913835,1.867162290149918e-05,0.9921715557620462,False,False
Brain,TRAF4,ENSSSCG00000032658,ENSG00000076604,0.2567651918991089,-1.353410335850321,0.4340724061263982,0.07440294256343356,0.46930983097733503,0.31551048125808134,False,False
Brain,TRAF5,ENSSSCG00000021068,ENSG00000082512,3.172581963651895,-0.46403071267487067,5.985805085941203e-06,0.07079246568456794,2.5469069374295286e-05,0.3106705499639734,False,False
Brain,TRAF7,ENSSSCG00000008043,ENSG00000131653,0.6130836345903746,-0.5173441283464455,0.12440436546980387,0.06271490737388025,0.14556302572166357,0.29666938322339514,False,False
Brain,TRAK1,ENSSSCG00000011278,ENSG00000182606,3.191529284448769,-0.15075675680844655,1.545965508920039e-06,0.4109174939028327,1.0724329781525943e-05,0.6603085963638263,False,False
Brain,TRAK2,ENSSSCG00000016104,ENSG00000115993,3.227423581944626,0.2554860315504546,1.0134328239879477e-06,0.2989768038817019,1.0724329781525943e-05,0.5789380437811742,False,False
Brain,TRAM1,ENSSSCG00000006193,ENSG00000067167,1.9651373391044145,0.041719802938836016,0.0005317827504402225,0.9103780231678296,0.0009459110948301011,0.9751258591029198,False,False
Brain,TRAM1L1,ENSSSCG00000036158,ENSG00000174599,2.2729075210676206,0.051710710947602365,0.002118522396850456,0.8627701923880662,0.0033132344631060726,0.9522021365415327,False,False
Brain,TRAM2,ENSSSCG00000038401,ENSG00000065308,1.3184300106076217,-0.32482765795967417,0.013952863020725893,0.010369364223976892,0.019037036039032684,0.13471606972074293,False,False
Brain,TRANK1,ENSSSCG00000011239,ENSG00000168016,1.6689543924187293,0.8541326166210584,1.3113349849108338e-05,0.0014133213243529854,4.665086673981745e-05,0.05289355056391048,True,True
Brain,TRAP1,ENSSSCG00000007952,ENSG00000126602,2.688296223555565,0.060211349456641354,3.525170214617298e-06,0.706080560275278,1.6870779447832788e-05,0.8601909169369232,False,False
Brain,TRAPPC10,ENSSSCG00000039085,ENSG00000160218,2.8970618953602507,0.46680144977039045,1.1675009055544352e-06,0.06300116868217534,1.0724329781525943e-05,0.29666938322339514,False,False
Brain,TRAPPC11,ENSSSCG00000015777,ENSG00000168538,2.807335726255855,0.14597146217224136,3.078459712029635e-06,0.26987811570303044,1.53717618042307e-05,0.5492217770628556,False,False
Brain,TRAPPC3,ENSSSCG00000037213,ENSG00000054116,1.3240326472205293,0.23007872671974047,0.009372461987234381,0.13253153137746684,0.01315448677563273,0.3986391546454985,False,False
Brain,TRAPPC3L,ENSSSCG00000040660,ENSG00000173626,4.158603091098712,0.45544392720778126,0.06998300721665399,0.25019874801310293,0.08488459066871741,0.5281267988939863,False,False
Brain,TRAPPC8,ENSSSCG00000003728,ENSG00000153339,2.560733596790248,0.35291527982771353,2.7824011134397003e-05,0.09989991206157765,7.782612979856561e-05,0.3530456475694731,False,False
Brain,TRAV2,ENSSSCG00000031604,ENSG00000211776,2.384885987094202,0.0,0.09624945013338244,1.0,0.11486402012888515,1.0,False,False
Brain,TRAV4,ENSSSCG00000035110,ENSG00000211778,3.241511312692393,-0.9475738689179686,0.2709193226781228,0.35591768374958205,0.3014017732232089,0.6202779553485424,False,False
Brain,TRAV6,ENSSSCG00000036635,ENSG00000211780,-0.2822563948774832,0.0,0.8543801521964186,1.0,0.8753128167520111,1.0,False,False
Brain,TRBV3-1,ENSSSCG00000047566,ENSG00000237702,4.367631528739813,1.1716720173470412,0.0008083809869770578,0.34659350708733416,0.001376417581329226,0.6160281565605741,False,True
Brain,TRBV30,ENSSSCG00000034219,ENSG00000237254,0.7423791048105125,0.0,0.5731756096007339,1.0,0.6078520030974062,1.0,False,False
Brain,TRDMT1,ENSSSCG00000021309,ENSG00000107614,2.3105834993515364,0.29334839310795807,9.183500896034515e-05,0.2654254933475036,0.00020880469078620397,0.543481832828264,False,False
Brain,TRDN,ENSSSCG00000027613,ENSG00000186439,3.2704732730647783,0.6973898694502,0.02715956036840093,0.1310153052491533,0.03538543243820382,0.39792128324915543,False,True
Brain,TREH,ENSSSCG00000028204,ENSG00000118094,0.3393420453453047,0.03738072455706225,0.015057481843776359,0.9761345062044094,0.020487875628114327,1.0,False,False
Brain,TREM1,ENSSSCG00000033251,ENSG00000124731,1.226277997852857,-1.4082908010033717,0.24328555518733563,0.1711832708850827,0.27280784727748425,0.44208681153290347,False,False
Brain,TREM2,ENSSSCG00000039270,ENSG00000095970,1.7252517716467757,-0.9478112302945048,4.5262349060500754e-05,0.01812329827308579,0.00011368747742209669,0.17436103801291405,False,True
Brain,TREML2,ENSSSCG00000001616,ENSG00000112195,1.3095519374383213,-0.00935828475350205,0.0006470421428398483,0.9858673622707228,0.0011371813226874606,1.0,False,False
Brain,TRERF1,ENSSSCG00000001639,ENSG00000124496,2.57956726703352,-0.20369468042580166,1.3439779205025539e-06,0.3879756729824875,1.0724329781525943e-05,0.6446836682039186,False,False
Brain,TRIM21,ENSSSCG00000014780,ENSG00000132109,1.0606950235407688,-0.599156430086973,0.00567861393915713,0.458170783090995,0.008237291731509907,0.6957010593403801,False,True
Brain,TRIM33,ENSSSCG00000006757,ENSG00000197323,2.7654264195453613,0.1908663380107596,1.3439779205025539e-06,0.3426831071047197,1.0724329781525943e-05,0.6160281565605741,False,False
Brain,TRIM35,ENSSSCG00000033325,ENSG00000104228,1.549133635609803,0.1850173023754181,0.000129505010973516,0.18320088301765353,0.00028162260521114675,0.4540591421811711,False,False
Brain,TRIM4,ENSSSCG00000007637,ENSG00000146833,2.5309532092855975,-0.145950503071275,1.3439779205025539e-06,0.5974323835044881,1.0724329781525943e-05,0.7879790996530561,False,False
Brain,TRIM41,ENSSSCG00000032836,ENSG00000146063,1.7989475544839595,0.2291957238720284,4.5262349060500754e-05,0.12677575582991532,0.00011368747742209669,0.3934148144224362,False,False
Brain,TRIM42,ENSSSCG00000011668,ENSG00000155890,1.380149695010135,-1.9866754463221623,0.04622784225873637,0.44647263792271097,0.05806601767186469,0.6867751119711244,False,True
Brain,TRIM45,ENSSSCG00000006732,ENSG00000134253,1.7680265730916045,-0.1667692149567329,7.823646099144425e-06,0.35072179557009875,3.161986557888554e-05,0.6201636285948946,False,False
Brain,TRIM46,ENSSSCG00000006526,ENSG00000163462,0.21284995035745385,-0.8125737853952204,0.11770397982757425,0.06467627722334433,0.1384589484534643,0.2997535201341996,False,False
Brain,TRIM47,ENSSSCG00000017199,ENSG00000132481,0.42618431778357,-1.0578757130930114,0.7164676228637137,0.1565596475177284,0.7462788974582378,0.42612689515279895,False,False
Brain,TRIM50,ENSSSCG00000007703,ENSG00000146755,1.2930932756699711,-1.0211726892268742,0.06122306958003615,0.48605125476789146,0.07526200736697818,0.7155820670108594,False,True
Brain,TRIM55,ENSSSCG00000006216,ENSG00000147573,0.30151603105944186,-0.3790680332308799,0.20391058295495645,0.4862325174104517,0.23291175239094294,0.7155820670108594,False,False
Brain,TRIM58,ENSSSCG00000040066,ENSG00000162722,-0.3186022626893619,-1.7575577926441006,0.610243796593255,0.017943245148098922,0.6436064277160087,0.1735637145540305,False,False
Brain,TRIM6,ENSSSCG00000032133,ENSG00000121236,0.1467855409887005,-0.18953265455433202,0.02363201423534553,0.7788432003481243,0.030946615271546605,0.9023547583570011,False,False
Brain,TRIM62,ENSSSCG00000003620,ENSG00000116525,0.7292527977747061,-0.5125866449759768,0.1386939382550268,0.054759513543346544,0.16102437224117816,0.28170100266113324,False,False
Brain,TRIM66,ENSSSCG00000014567,ENSG00000166436,1.9086276084656715,1.405977078319075,0.00034894085348282283,6.056241722777785e-07,0.0006607190205714467,0.0022612120815122413,True,True
Brain,TRIM72,ENSSSCG00000007757,ENSG00000177238,1.3366709667900398,-0.10094002094370313,0.05046847186157796,0.8819830851217174,0.06300287483439795,0.9621056490017617,False,False
Brain,TRIM8,ENSSSCG00000038856,ENSG00000171206,1.498303199316143,-0.40397176976719873,1.545965508920039e-06,0.02495386880078831,1.0724329781525943e-05,0.19506075595239908,False,False
Brain,TRIM9,ENSSSCG00000005025,ENSG00000100505,2.275344607246936,0.15417421644045512,1.3439779205025539e-06,0.42063379072909246,1.0724329781525943e-05,0.6668749258347682,False,False
Brain,TRIML2,ENSSSCG00000006997,ENSG00000179046,-1.351607977461794,0.47415133604240606,0.4697063693670448,0.5652473850737395,0.5038337882935412,0.766602043355126,False,False
Brain,TRIO,ENSSSCG00000016781,ENSG00000038382,2.3091338380542643,-0.7852803429705864,1.3439779205025539e-06,0.09712633693676279,1.0724329781525943e-05,0.349729236607865,False,True
Brain,TRIOBP,ENSSSCG00000020777,ENSG00000100106,0.8155313089829981,-1.2755923441681591,0.002551055390539797,0.05329483767947536,0.003937041154266058,0.278502675716339,False,True
Brain,TRIP10,ENSSSCG00000013554,ENSG00000125733,1.0777988773135558,-0.794366560418523,0.002551055390539797,0.08095025482002588,0.003937041154266058,0.3248861433393532,False,True
Brain,TRIP11,ENSSSCG00000002445,ENSG00000100815,2.6843666325841875,0.3763549754599742,1.1675009055544352e-06,0.18127439909110152,1.0724329781525943e-05,0.4522796257322983,False,False
Brain,TRIP12,ENSSSCG00000024373,ENSG00000153827,2.384322294589383,0.32927145174738975,3.078459712029635e-06,0.058121064413477176,1.53717618042307e-05,0.2882256785601627,False,False
Brain,TRIP13,ENSSSCG00000034522,ENSG00000071539,0.5300566616789729,-0.8864817776448499,0.4340724061263982,0.022739901675361232,0.46930983097733503,0.18862467971780061,False,False
Brain,TRIP6,ENSSSCG00000027486,ENSG00000087077,1.2913815783390568,-0.1725062670284406,0.007953554747067543,0.5985738849298523,0.011253753739470806,0.7890675464423995,False,False
Brain,TRIQK,ENSSSCG00000037733,ENSG00000205133,3.3676054476384882,0.0222973333019933,7.275733026046537e-05,0.8990236664504954,0.0001701307769445746,0.969205263341777,False,False
Brain,TRIR,ENSSSCG00000013727,ENSG00000123144,-0.1586097945207422,-0.5077501936723475,1.690108621052433e-05,0.030673241590993498,5.6049902652093314e-05,0.21764118829075865,False,False
Brain,TRIT1,ENSSSCG00000003667,ENSG00000043514,2.758207249949022,-0.3151492903958133,1.3439779205025539e-06,0.14282698721118553,1.0724329781525943e-05,0.40975852789410644,False,False
Brain,TRMT1,ENSSSCG00000013744,ENSG00000104907,0.4848975233157181,-0.11871708173761898,0.5574176694694897,0.4380247570993523,0.5913920986504791,0.6814831234439103,False,False
Brain,TRMT11,ENSSSCG00000004220,ENSG00000066651,2.0075855533901317,0.45815549164246905,6.468843917366178e-05,0.008944015874790124,0.0001541524887662714,0.12849512250058365,False,False
Brain,TRMT2A,ENSSSCG00000010136,ENSG00000099899,0.5368816112946331,0.13983177157712262,0.520512324320237,0.3873951475379055,0.5549907047773467,0.6446510073629781,False,False
Brain,TRMT44,ENSSSCG00000033873,ENSG00000155275,1.5097198702084738,0.22553392499481384,1.91658365716604e-05,0.08070814012351459,6.141108165191698e-05,0.3242621732820755,False,False
Brain,TRMT6,ENSSSCG00000007046,ENSG00000089195,2.125700659933319,0.5380272538097629,5.74716253097317e-05,0.012449422594618322,0.0001389454507245936,0.1455998876886221,False,True
Brain,TRMT61A,ENSSSCG00000034738,ENSG00000166166,0.596910534241957,-0.08851665898351666,0.8231481771619115,0.7807397688535767,0.8456305388494245,0.9030810029159358,False,False
Brain,TRMU,ENSSSCG00000000007,ENSG00000100416,1.6604546333573185,0.08510228854670253,1.3439779205025539e-06,0.7014048195125893,1.0724329781525943e-05,0.8570053989637171,False,False
Brain,TRNAU1AP,ENSSSCG00000030284,ENSG00000180098,0.8261425054325359,-0.2982510157225504,0.16245549726860653,0.24575412939418562,0.18741975910226877,0.5234688840396925,False,False
Brain,TRNP1,ENSSSCG00000027325,ENSG00000253368,0.6142390000930424,0.11156881058562343,0.8449541931212824,0.5353426833087512,0.8657744196458315,0.7474393831212756,False,False
Brain,TRNT1,ENSSSCG00000011529,ENSG00000072756,2.554467015664932,0.06033884610765863,0.00014501124090495187,0.7508586829478466,0.00031118381254976053,0.8857647347304385,False,False
Brain,TRO,ENSSSCG00000039027,ENSG00000067445,2.5536414663728952,-0.073111219515143,7.823646099144425e-06,0.7840968918514205,3.161986557888554e-05,0.9050062043959726,False,False
Brain,TROAP,ENSSSCG00000023176,ENSG00000135451,-1.7198352269547812,-2.854285536263638,1.6885694295860077e-05,0.021803696786905916,5.6049902652093314e-05,0.1856662917519804,False,True
Brain,TRPA1,ENSSSCG00000006186,ENSG00000104321,3.2684967208006936,-0.9154044298537659,6.795272876398321e-06,0.23514418144526603,2.830312813443052e-05,0.5120902525801037,False,True
Brain,TRPC4AP,ENSSSCG00000007289,ENSG00000100991,2.100797748310612,0.15627937324620647,3.078459712029635e-06,0.28500235001735535,1.53717618042307e-05,0.5650975117314595,False,False
Brain,TRPC5,ENSSSCG00000012587,ENSG00000072315,1.9576500010924416,0.4016283021505649,0.0008856827335345518,0.4614515872237296,0.0014927573205372935,0.6963809343752208,False,False
Brain,TRPM1,ENSSSCG00000004843,ENSG00000134160,3.5700689142192266,1.4183883181462253,2.8197091427543153e-08,0.09519416201700918,1.0724329781525943e-05,0.3455520381655256,False,True
Brain,TRPM2,ENSSSCG00000023762,ENSG00000142185,1.9719243299197482,0.2727183338170165,1.1675009055544352e-06,0.41278368357937356,1.0724329781525943e-05,0.6613867103555567,False,False
Brain,TRPM7,ENSSSCG00000004636,ENSG00000092439,2.3981417127491698,0.14790541108149236,2.7824011134397003e-05,0.6045208250973345,7.782612979856561e-05,0.7925798521375983,False,False
Brain,TRPV2,ENSSSCG00000018032,ENSG00000187688,1.204235870449597,0.19115914294638675,0.0023255957967813754,0.6034305746548716,0.0036144278527634128,0.7921761619492331,False,False
Brain,TRPV6,ENSSSCG00000016469,ENSG00000165125,2.839706416793205,1.1205862768362067,2.899444126290808e-06,0.07922615009985924,1.5008533392314452e-05,0.32158770797041564,False,True
Brain,TRRAP,ENSSSCG00000007606,ENSG00000196367,1.825148446203536,-0.025932988326966146,1.545965508920039e-06,0.9136653581005334,1.0724329781525943e-05,0.9764915161211075,False,False
Brain,TRUB1,ENSSSCG00000010653,ENSG00000165832,1.8690530495104563,0.31565859293600995,0.0011922966511528077,0.23573982682313008,0.001966146823943328,0.5127874337048125,False,False
Brain,TRUB2,ENSSSCG00000005645,ENSG00000167112,1.7424891616322995,0.6529189671353047,2.0409570114084342e-06,0.01289014100199648,1.1879131594395124e-05,0.14820692073724062,False,True
Brain,TSACC,ENSSSCG00000006486,ENSG00000163467,-0.47336456463761234,-2.1266105701498867,0.027058567844537144,0.4306550453774184,0.03525998960939424,0.6751267016447614,False,False
Brain,TSC1,ENSSSCG00000046003,ENSG00000165699,1.8700283542363767,0.16243821360584357,3.525170214617298e-06,0.29914201068375895,1.6870779447832788e-05,0.5789380437811742,False,False
Brain,TSC2,ENSSSCG00000008040,ENSG00000103197,1.0268796558973539,-0.03694349463277993,0.00010305998090728417,0.8525485095914526,0.00023061403799432646,0.9474870964056454,False,False
Brain,TSC22D2,ENSSSCG00000011708,ENSG00000196428,2.775002378656847,0.2403243768040081,1.3439779205025539e-06,0.17798262088720057,1.0724329781525943e-05,0.44873620833350336,False,False
Brain,TSEN15,ENSSSCG00000031121,ENSG00000198860,1.7707722357895332,0.3981334683459612,0.0009786590600075124,0.26163826779477045,0.0016354684224505985,0.5408346960629266,False,False
Brain,TSEN2,ENSSSCG00000011580,ENSG00000154743,2.8421048280352004,0.33427273437295935,7.618824305869805e-07,0.0022563114328177486,1.0724329781525943e-05,0.06921512735508545,False,False
Brain,TSEN54,ENSSSCG00000036852,ENSG00000182173,0.9767429717458456,-0.1393108928943533,0.0008009524651495562,0.6364753285271283,0.001367190239827692,0.8146405324941101,False,False
Brain,TSFM,ENSSSCG00000037767,ENSG00000123297,2.1494448965261963,0.11306301504100638,2.4591226654472306e-05,0.528080448863433,7.386249257974527e-05,0.7424271524685943,False,False
Brain,TSGA10,ENSSSCG00000008186,ENSG00000135951,2.9323594946820672,0.007055962509182469,1.776970987263304e-06,0.9874115934602452,1.108385653305486e-05,1.0,False,False
Brain,TSHB,ENSSSCG00000006749,ENSG00000134200,-1.4382204488304424,-0.576895555779371,0.4697063693670448,0.35591768374958205,0.5038337882935412,0.6202779553485424,False,False
